experience_id,full_option_code,environment_type,secondary_environment,primary_experience_type,secondary_experience_types,physical_intensity,estimated_duration_hours,ideal_group_type,family_friendly,requires_guide,authenticity_level,luxury_level,cultural_immersion_level,weather_dependent,indoor_activity,includes_food,includes_transport,accessibility_friendly,semantic_tags,unique_selling_points,experience_mood,target_interests,best_seasons,special_occasions,one_line_summary,bussines_description,ideal_timing
033c2cdf-72f7-440b-bce5-e82adc6658f3,SZTEXESTMARESTN01,town,,culture,"[""educational""]",low,3,any,TRUE,TRUE,5,4,3,FALSE,FALSE,FALSE,FALSE,TRUE,"[""meeting"",""young_producers"",""Chiapas"",""SanCristobal"",""local_service"",""cultural_exchange"",""community"",""education"",""networking""]","[""Interaction with emerging local producers"",""Authentic community engagement"",""Educational experience in Chiapas""]","[""educational"",""engaging"",""community-focused""]","[""local_culture"",""community_development"",""educational_tours"",""networking""]","[""dry_season"",""rainy_season""]","[""cultural immersion"",""learning experience""]",Engage with young Chiapas producers for cultural and educational exchange.,"Supplier: Estudio Marrón
Service Details: fullServiceDescription: Meeting young producers - 3h - SPA | serviceDescription: Meeting young producers | serviceType: Operadora local | destinationName: Chiapas
Location: address: C. María Adelina Flores 74b, Barrio de Guadalupe, 29230 San Cristóbal de las Casas, Chis. | locations: San Cristóbal de las Casas",full_day
039c748c-27eb-4f3c-b0b4-7aff0d61ba67,MCLENVISCALEF01  ,forest,,educational,"[""culture""]",low,8,any,TRUE,TRUE,5,2,3,FALSE,FALSE,FALSE,FALSE,TRUE,"[""calakmul"",""maya_culture"",""archaeological_site"",""forest_trail"",""cultural_heritage"",""excavation"",""ruins"",""camping"",""nature_experience"",""history""]","[""Ancient Maya ruins of Calakmul"",""Deep cultural and archaeological significance"",""Located within a protected biosphere reserve"",""Authentic exploration of Mayan civilization""]","[""educational"",""adventurous"",""enriching""]","[""maya_culture"",""archaeology"",""nature"",""history""]","[""winter"",""spring""]","[""educational trips"",""cultural exploration""]",Explore the ancient Maya city of Calakmul in a rich cultural and natural setting.,"Supplier: Visit Calakmul
Service Details: fullServiceDescription: Entrance fee to the trail in La Mancolona | serviceDescription: Entrance fee to the trail in La Mancolona | serviceType: Operadora local | destinationName: Campeche Area
Location: address: Chetumal - Villahermosa 518, Fundadores, 24640 Xpujil, Camp. | locations: Calakmul",full_day
03d682b3-ad43-4f88-a291-362c3af0f844,ISAEXWOTAAYSPTN06,beach,,nature,"[""adventure""]",low,2,any,TRUE,FALSE,4,3,2,TRUE,FALSE,FALSE,TRUE,TRUE,"[""boat_ride"",""kambalam_beach"",""isla_arena"",""campeche"",""ecotourism"",""nature"",""coastal"",""marine"",""relaxing""]","[""Scenic boat ride through Isla Arena"",""Visit to pristine Kambalam beach"",""Eco-friendly adventure in Campeche""]","[""relaxing"",""adventurous""]","[""nature"",""eco_tourism"",""marine_life""]","[""winter"",""spring""]",[],"Relaxing boat ride to Kambalam beach in Isla Arena, Campeche.","Supplier: Wotoch Aayin - Ria Celestun
Service Details: fullServiceDescription: Boat ride 2: Kambalam beach - 2h - SPA | serviceDescription: Boat ride 2: Kambalam beach | serviceType: Centro Ecoturístico | destinationName: Campeche Area
Location: address: Isla Arena, Campeche, México | locations: Isla Arena",full_day
03d96e5c-8a42-4103-879f-710d9851a496,MEXEXTEOBICPRBAF1,valley,,adventure,"[""culture"",""nature""]",low,5,any,TRUE,TRUE,5,4,4,TRUE,FALSE,TRUE,TRUE,TRUE,"[""hot_air_balloon"",""teotihuacan"",""pyramid_of_the_sun"",""pyramid_of_the_moon"",""ancient_civilization"",""panoramic_view"",""mexico_city"",""adventure"",""cultural_heritage"",""aerial_view""]","[""Panoramic hot air balloon ride over Teotihuacan"",""Expert English-speaking guide sharing ancient civilization insights"",""Includes breakfast before flight"",""Exclusive aerial perspective of the Pyramid of the Sun and Pyramid of the Moon"",""Comfortable transportation from Mexico City""]","[""adventurous"",""educational"",""awe-inspiring"",""memorable""]","[""archaeology"",""history"",""aerial_views"",""cultural_heritage"",""adventure_travel""]","[""dry season"",""winter"",""spring""]","[""family trip"",""special outing"",""educational experience""]",Experience breathtaking views of Teotihuacan from a hot air balloon with expert guides,"Supplier: Teotihuacan en bici
General Description: Title: Hot air balloon ride in Teotihuacan | Description: Today your English speaking local guide will meet you at your hotel and together with your fellow travellers you will head out of Mexico City to the valley of Teotihuacan to begin your 5 hour experience. Upon arrival, you will have breakfast and then board a hot air balloon for a 40 minute ride to appreciate a panoramic view of this emblematic place, where you will appreciate the City of the Gods and your guide will tell you about its history and all the mysteries of this ancient civilization, where you will see buildings such as the Pyramid of the Sun and the Pyramid of the Moon.  At the end of the designated time your transportation will take you back to Mexico City, where your tour will end.
Service Details: fullServiceDescription: Balloon flight - 5h - ENG | serviceDescription: Balloon flight | serviceType: Operadora local | destinationName: Mexico Area
Location: address: Teotihuacan, Méx., México | locations: Teotihuacan, Mexico City",morning
03f03203-0b51-4341-87f5-76a0543173aa,YAXEXPATUYAEPTN02,town,,culture,"[""educational""]",low,1,any,TRUE,FALSE,5,2,4,FALSE,TRUE,FALSE,FALSE,TRUE,"[""hammock_weaving"",""maya_culture"",""yucatan"",""community_artisans"",""traditional_techniques"",""cultural_immersion"",""indigenous_female_artisans"",""educational"",""craftsmanship""]","[""Support for local community and education"",""Authentic Mayan hammock weaving experience"",""Active participation in traditional craft""]","[""educational"",""authentic"",""cultural""]","[""indigenous_culture"",""craftsmanship"",""community_support"",""traditional_techniques""]","[""dry season""]",[],Learn traditional hammock weaving with Mayan artisans in Yaxunah.,"Supplier: Parador Turístico Yaxunah
General Description: Title: Hammock Warping Workshop in Yaxunah | Description: Take part in this experience of approximately 1 hour. In this hammock weaving workshop, you will be able to witness the hammock making process, learning about the different techniques used. You will even have the opportunity to actively participate and follow the rhythm of the artisans. The women who make up this workshop are members of the Káanbal Kuxtal group, whose name in Mayan means learning to live. The income generated by the sales of their creations contributes to the education of their children, thus strengthening the community.
Service Details: fullServiceDescription: Hammock workshop - 1h - SPA | serviceDescription: Hammock workshop | serviceType: Centro Ecoturístico | destinationName: Yucatan
Location: address: Yaxunah, Yaxcabá, Yucatán, México | locations: Yaxunah",full_day
043efeff-24f5-40e1-934d-30cfd6e5fd4c,XOHEXPUQUETEPTN03,city,,spiritual,"[""culture""]",low,2,any,TRUE,TRUE,5,4,4,FALSE,FALSE,FALSE,FALSE,TRUE,"[""spiritual"",""culture"",""mexico_city"",""temple"",""indigenous"",""ceremony"",""coyoacan"",""mexican_tradition"",""religious"",""authentic""]","[""Authentic indigenous spiritual ceremony"",""Located in culturally rich Coyoacán"",""Led by local operator La Puerta de Quetzalcoatl""]","[""spiritual"",""reverent"",""educational""]","[""indigenous_culture"",""spiritual_practices"",""traditional_religion"",""cultural_heritage""]","[""year_round""]","[""spiritual retreat"",""cultural exploration""]","Experience an authentic indigenous spiritual ceremony in Coyoacán, Mexico City.","Supplier: La Puerta de Quetzalcoatl
Service Details: fullServiceDescription: Tonantzin - 2h - ENG | serviceDescription: Tonantzin | serviceType: Operadora local | destinationName: Mexico Area
Location: address: C. Zaragoza 9, Santa Catarina, Coyoacán, 04010 Ciudad de México, CDMX | locations: Coyoacán",full_day
0468c8d8-a5f1-4698-9f68-8966ed087a24,CAUEXTEOXINEPTN01,town,,gastronomy,"[""culture""]",low,2.5,any,TRUE,TRUE,5,3,4,FALSE,TRUE,TRUE,FALSE,TRUE,"[""mole_poblano"",""gastronomy"",""culinary_workshop"",""puebla"",""regional_ingredients"",""local_producers"",""authentic"",""clay_pots"",""mexican_cuisine"",""food_tasting""]","[""Authentic mole preparation in traditional clay pots"",""Use of locally sourced ingredients from Puebla region"",""Guided by an English-speaking chef with detailed recipe booklet"",""Includes tasting of finished dish and aguas frescas""]","[""educational"",""delightful"",""cultural""]","[""mexican_cuisine"",""culinary_traditions"",""regional_food"",""foodie_experience""]","[""year_round""]","[""cultural appreciation"",""foodie gift"",""family activity""]",Learn to make authentic Mole Poblano in a traditional Puebla culinary workshop,"Supplier: Teoxintle Taller
General Description: Title: Learn to prepare the traditional Mole Poblano in a gastronomic workshop | Description: Today, you will have the opportunity to learn how to prepare one of Mexico""s most traditional dishes: the famous Mole Poblano. This culinary experience will take place in a location in Cautlancingo, Puebla. For approximately two and a half hours, you can enjoy this activity that will begin with a tasting of delicious coffee. The English-speaking chef will accompany you and provide you with a detailed recipe booklet, allowing you to follow each step of the preparation.

Using locally sourced ingredients from the region and small local producers, the chef will guide you in preparing the mole, explaining the history behind each ingredient. All of this will be done in clay pots, adding an authentic touch to the culinary experience. At the end, you will have the opportunity to taste your creation, accompanied by refreshing aguas frescas.
Service Details: fullServiceDescription: Mole poblano workshop - 2.5h - ENG | serviceDescription: Mole poblano workshop | serviceType: Operadora local | destinationName: Puebla Area
Location: address: Av México - Puebla 151, Barrio del Calvario, 72700 San Juan Cuautlancingo, Pue. | locations: Puebla, Cholula",midday
04b8bd18-f2a6-4ea1-bd4d-589238c972af,PQMEXCOTUCHESTI02,jungle,river,culture,"[""adventure"",""nature""]",moderate,10,any,TRUE,TRUE,5,3,4,FALSE,FALSE,FALSE,TRUE,FALSE,"[""palenque"",""maya_culture"",""archaeological_site"",""temple_of_the_skull"",""red_queen_tomb"",""temple_of_inscriptions"",""palace"",""aqueduct"",""group_of_the_crosses"",""ball_game"",""bath_of_the_queen"",""misol_ha_waterfall"",""agua_azul_waterfalls"",""limestone_bed"",""river"",""natural_pools"",""jungle_tour"",""waterfalls"",""swimming"",""nature_experience""]","[""Visit to the UNESCO World Heritage Site of Palenque with iconic Maya structures"",""Experience at Misol-Ha Waterfall with photo opportunities and tranquility"",""Explore the stunning Agua Azul waterfalls with vibrant blue waters and natural pools""]","[""educational"",""adventurous"",""cultural"",""relaxing""]","[""maya_culture"",""archaeology"",""nature"",""waterfalls"",""history""]","[""dry season"",""winter""]",[],"Full-day tour exploring Maya ruins, waterfalls, and natural beauty of Chiapas","Supplier: Consultora Turística de Chiapas
General Description: Title: Tour of Palenque and the Milso-Ha and Agua Azul Waterfalls | Description: Today, you will embark on a tour of approximately 10 hours to explore the treasures of the Maya world. You will meet early with your guide, who speaks Spanish, and a group of travellers to visit the archaeological site of Palenque, also known as Lakamha (place of the great waters). You will discover emblematic structures such as the Temple of the Skull, the Tomb of the Red Queen, the Temple of Inscriptions, the Palace, the aqueduct, the Group of the Crosses, the Ball Game, and the Bath of the Queen. The adventure continues at the Misol-ha Waterfall, a magnificent 35-meter water drop, perfect for taking pictures and enjoying the tranquility and beauty of the place. Next, you will visit the Agua Azul waterfalls, formed by the limestone bed of the Tulijá River, which descends in steps, creating waterfalls and natural pools of an intense blue. You can walk along the riverbank, swim in its waters, enjoy the breeze, appreciate the surrounding vegetation, or listen to the relaxing sound of the water. Your day will end with the return transport to Palenque.
Service Details: fullServiceDescription: Palenque AS, Agua Azul & Misol Ha - 8h - SPA | serviceDescription: Palenque AS, Agua Azul & Misol Ha | serviceType: Operadora local | destinationName: Chiapas
Location: address: Palenque, Chiapas, México | locations: Palenque",full_day
04fb03aa-99f7-4f68-9785-406794073e32,HOLEXVIPHOLESTN02,beach,,adventure,"[""nature""]",low,2,any,TRUE,TRUE,4,3,2,TRUE,FALSE,FALSE,FALSE,TRUE,"[""kayaking"",""bioluminescence"",""stars"",""constellations"",""galaxies"",""shooting_star"",""plankton"",""sea"",""night_activity"",""holbox""]","[""Night kayaking under the stars"",""Bioluminescent sea experience"",""Search for constellations and shooting stars"",""Swim in illuminated waters"",""Guided by Spanish-speaking expert""]","[""adventurous"",""romantic"",""educational"",""magical""]","[""nature"",""night_sky"",""marine_life"",""adventure"",""stars""]","[""spring"",""summer"",""fall""]","[""romantic evening"",""special night out"",""adventure for nature lovers""]",Kayak under stars and witness bioluminescence in Holbox's magical sea,"Supplier: VIP Holbox
General Description: Title: Bioluminescence and constellations kayak tour. | Description: Today, you will join a group of travelers for a 2 hour adventure. You will meet your Spanish speaking guide at the established point at 12am and then board the kayaks to begin the tour. You will start paddling a short and easy route (no experience is necessary) and then feel the immensity of the sea and the sky around you, where you will be able to look for constellations, clusters and galaxies and if you are lucky, a shooting star will cross your field of vision. After having appreciated the sky, you will continue with the sea in search of bioluminescence caused by the plankton that makes the sea light up. You will have the opportunity to get out of the kayak and enjoy the environment, even swim if you prefer. At the end of the experience, you will return to your hotel.
Service Details: fullServiceDescription: Kayaking under the stars - 2h (after 12:00am) - SPA | serviceDescription: Kayaking under the stars | serviceType: Operadora local | destinationName: Quintana Roo
Location: address: Av Damero, Centro, 77310 Holbox, Q.R. | locations: Isla Holbox",midday
0517d6dd-76d0-49e2-bffc-6ec086c9f199,UXMENULIPINASNA01,city,,culture,"[""educational""]",low,2,any,TRUE,TRUE,5,4,3,FALSE,FALSE,FALSE,FALSE,TRUE,"[""Uxmal"",""archaeological_site"",""Mayan_culture"",""Yucatan"",""guided_tour"",""heritage"",""history"",""cultural_immersion""]","[""Expert guide from Ulises Pineda"",""Authentic Mayan archaeological experience"",""Educational insights into Uxmal's history"",""Convenient access from Playa del Carmen""]","[""educational"",""enriching"",""fascinating""]","[""Mayan_culture"",""history"",""archaeology"",""cultural_heritage""]","[""winter"",""spring""]","[""educational trips"",""cultural excursions""]",Explore the ancient Mayan city of Uxmal with an expert guide from Playa del Carmen,"Supplier: Ulises Pineda
Service Details: fullServiceDescription: Archaelogical Site of Uxmal Entrance fee for nationals | serviceDescription: Archaelogical Site of Uxmal Entrance fee for nationals | serviceType: Guía | destinationName: Yucatan
Location: address: Playa del Carmen, Q.R., México | locations: Playa del Carmen",morning
05b8fa9e-13c7-4fd8-a9f6-2fb84572b4a4,MCDEXGUACAMSPTN01,forest,,nature,"[""culture""]",low,1,any,TRUE,TRUE,4,2,2,FALSE,FALSE,FALSE,FALSE,TRUE,"[""macaws"",""parrots"",""toucans"",""birdwatching"",""fauna"",""flora"",""Chiapas"",""ecotourism"",""wildlife"",""nature""]","[""Close-up macaw observation in natural habitat"",""Vividly colored native birds"",""Guided eco-wildlife experience""]","[""relaxing"",""educational"",""adventurous""]","[""birdwatching"",""wildlife"",""nature"",""ecotourism""]","[""dry season"",""winter""]",[],Observe vibrant macaws and wildlife in Chiapas' lush forests.,"Supplier: Centro Ecoturístico las Guacamayas
General Description: Title: Sighting of macaws in dorms | Description: Today, you will meet your Spanish-speaking guide at Las Guacamayas Ecotourism Centre to begin your approximately 1-hour experience. Together, you will head to the macaw roosting area to observe this emblematic species. These birds commonly move around in groups or pairs, allowing you to see more than one bird and their vivid colours. In addition, you can observe other types of fauna such as parrots, toucans, and variations of plants. At the end of the observation, you will return to the ecotourism centre and your experience will be over.
Service Details: fullServiceDescription: Observation of macaws in dorms - 1h - SPA | serviceDescription: Observation of macaws in dorms | serviceType: Centro Ecoturístico | destinationName: Chiapas
Location: address: Marqués de Comillas, Chis., México | locations: Marqués de Comillas",morning
05bb9477-2fea-4adb-9702-7d428bcc8a70,NDGEXAAJANDPKEP09,valley,,gastronomy,"[""culture""]",low,6,any,TRUE,TRUE,4,3,4,FALSE,FALSE,TRUE,FALSE,TRUE,"[""gastronomic_tour"",""embroidery_workshop"",""traditional_mayan"",""organic_food"",""ecotourism"",""community-based"",""local_ingredients"",""cochinita_pibil"",""chicken_pibil"",""quintana_roo""]","[""Participatory cooking with community members"",""Traditional Mayan dishes like cochinita and chicken pibil"",""Cultural immersion through music and local atmosphere"",""Embroidery workshop showcasing local craftsmanship"",""Authentic community experience in Nuevo Durango""]","[""educational"",""cultural"",""relaxing"",""authentic""]","[""gastronomy"",""indigenous_culture"",""local_crafts"",""organic_food""]","[""all""]",[],Participate in a traditional Mayan gastronomic and embroidery experience in Nuevo Durango,"Supplier: Nuevo Durango
General Description: Title: Gastronomic Tour & embroidery workshop | Description: Today, you will have an adventure in Nuevo Durango; a small community characterized by being a traditional Mayan village that has managed to maintain its cultural identity both in language and customs and has been driven by activities such as ecotourism and organic food production. Your local guide in English will be waiting for you at the established point for a gastronomic workshop with a duration of approximately  5 hours. 
Here you will have the opportunity, not only to enjoy a traditional meal (depending on the season), but you will be part of the whole process, from collecting fresh ingredients from the garden such as onions, tomatoes, avocado, lemons, oranges and everything you need to cook with members of the community some of their typical dishes among which we can find the cochinita and chicken pibil. Afterwards, you can enjoy the food and an atmosphere of music and songs representative of Mexico and the Mayan culture and at the end, you can return to your hotel.
Service Details: fullServiceDescription: Gastronomic Tour & embroidery workshop - 6h - ENG | serviceDescription: Gastronomic Tour & embroidery workshop | serviceType: Centro Ecoturístico | destinationName: Quintana Roo
Location: address: Cabañas Nuevo Durango | locations: Nuevo Durango",midday
05fb2626-b175-4a79-8990-9a9ea7c0248d,MEXGUGMINERPKFP02,city,,culture,"[""educational""]",low,5,any,TRUE,TRUE,5,4,4,FALSE,TRUE,FALSE,FALSE,TRUE,"[""guided_tour"",""historic_center"",""templo_mayor"",""mexico_city"",""cultural_heritage"",""archaeological_site"",""educational"",""mexico_city_tour""]","[""Expert local guide"",""In-depth exploration of Mexico City's historic center"",""Visit to Templo Mayor, an iconic Aztec archaeological site""]","[""educational"",""enriching"",""cultural""]","[""history"",""archaeology"",""cultural_heritage"",""mexico_culture""]","[""all""]",[],Guided cultural tour of Mexico City's historic center and Templo Mayor.,"Supplier: Minerva Esquivel
Service Details: fullServiceDescription: Guided visit to Historic center and Templo Mayor - 5h - FRA | serviceDescription: Guided visit to Historic center and Templo Mayor | serviceType: Guía | destinationName: Mexico Area
Location: address: Ciudad de México, CDMX, México | locations: Mexico City",morning
05fd5137-ae21-4341-ab03-049aeddf5bbe,PBCEXUNLIMIEPTI05,city,,nightlife,[],low,5,any,TRUE,TRUE,5,4,4,FALSE,TRUE,TRUE,TRUE,TRUE,"[""lucha_libre"",""puebla"",""mexican_wrestling"",""nightlife"",""arena"",""cultural_event"",""traditional_beverage"",""street_food"",""mask"",""vip_seats""]","[""Authentic lucha libre experience with VIP seating"",""Includes traditional Mexican street food and pulquería tasting"",""Wrestler mask gift with historical insights"",""Guided tour in Spanish with local transportation""]","[""exciting"",""thrilling"",""entertaining"",""immersive""]","[""mexican_culture"",""nightlife"",""sports"",""traditional_entertainment""]","[""any""]","[""night out"",""cultural experience""]",Experience authentic Mexican lucha libre with VIP seats and local flavors in Puebla.,"Supplier: Unlimited experiences
General Description: Title: Mexican wrestling night | Description: Today, your transportation and local guide in Spanish will take you on a tour of approximately 5 hours to experience the excitement of Mexican wrestling. You will start at the Parian (craft market) where you can enjoy Mexican street food, such as chalupas. Then, you will walk to the pulquería Santos Remedios to taste this traditional beverage and receive a wrestler mask. There, you will learn a bit about the history associated with the mask you have been given.


Next, you will head to the Puebla Arena, where wrestlers perform their show. You will have VIP seats to enjoy the spectacle. During this time, your guide will provide you with more information about lucha libre, and you can immerse yourself in the thrilling atmosphere of the arena. Don""t forget to cheer for your favourite wrestler. You will be taken back to your hotel at the end of the show.


Please note: This experience is only available on Mondays.
Service Details: fullServiceDescription: Mexican wrestling night - 5h - SPA | serviceDescription: Mexican wrestling night | serviceType: Operadora local, Transporte | destinationName: Puebla Area
Location: address: Av. Don Juan de Palafox y. Mendoza entre calle Ayuntamiento y Calle 2 Norte, Centro histórico de Puebla, 72000 Heroica Puebla de Zaragoza, Pue. | locations: Puebla",evening
0615e0a1-40ec-4a13-83a8-66ee157e2da9,TUYENGARALCCONANP,city,,educational,[],low,2,any,TRUE,TRUE,5,3,3,FALSE,FALSE,FALSE,FALSE,TRUE,"[""conanp"",""tulum"",""quintana_roo"",""nature_conservation"",""ecotourism"",""protected_area"",""environmental_education""]","[""Official conservation fee for Tulum's protected natural area"",""Guided educational experience about local biodiversity"",""Support for environmental preservation in Quintana Roo""]","[""educational"",""enriching"",""responsible""]","[""environmental_conservation"",""ecotourism"",""nature_biodiversity"",""sustainable_travel""]","[""dry season"",""winter""]","[""educational trip"",""family outing""]",Guided educational tour supporting Tulum's conservation efforts,"Supplier: Armando Alcántara
Service Details: fullServiceDescription: CONANP fee to the ANP of Tulum | serviceDescription: CONANP fee to the ANP of Tulum | serviceType: Guía | destinationName: Quintana Roo
Location: address: Tulum, Quintana Roo, México | locations: Tulum",full_day
06446ca6-8744-41a8-aaac-9db03bf87e1c,MIDEXRTYUCAEPTI01,city,,culture,"[""gastronomy""]",low,4,any,TRUE,TRUE,5,3,3,FALSE,FALSE,TRUE,TRUE,TRUE,"[""walking_tour"",""traditional_canteens"",""merida"",""yucatan"",""cultural_experience"",""gastronomy"",""local"",""heritage"",""city_tour"",""authentic""]","[""Authentic local canteen visits"",""Immersive city walking experience"",""Cultural and culinary insights into Mérida""]","[""educational"",""enriching"",""cultural""]","[""local_culture"",""gastronomy"",""heritage"",""city_exploration""]","[""dry season"",""winter""]",[],Explore Mérida's culture and cuisine on a guided walking tour with traditional canteen visits.,"Supplier: Rutas turísticas Yucatán
Service Details: fullServiceDescription: Walking tour + Traditional canteens - 4h - GER | serviceDescription: Walking tour + Traditional canteens | serviceType: Operadora local, Transporte | destinationName: Yucatan
Location: address: C. 45, Manuel Ávila Camacho, 97159 Mérida, Yuc. | locations: Mérida",midday
06dfb93a-6acc-4107-ace5-7ccb2f2cbe9e,TEQEXCSAUZAESTN02,town,,culture,"[""gastronomy""]",low,2,friends,TRUE,TRUE,5,4,4,FALSE,TRUE,TRUE,FALSE,TRUE,"[""tequila"",""agave_fields"",""distillation"",""cantarito"",""traditional_process"",""Jalisco"",""tequila_tour"",""artisan"",""local_guide""]","[""Visit to historic tequila distillery Casa Sauza"",""Hands-on experience in making a traditional Cantarito"",""Insight into agave cultivation and tequila production process""]","[""educational"",""cultural"",""interactive""]","[""gastronomy"",""indigenous_culture"",""spirits"",""traditional_production""]","[""year_round""]","[""cultural appreciation"",""gastronomy exploration""]","Discover tequila's heritage with a hands-on tour at Casa Sauza, including a Cantarito workshop.","Supplier: Casa Sauza
General Description: Title: Experience the Casa Sauza tour and learn all about the tequila process | Description: Today, you will meet your local guide in Spanish and a group of travelers at Casa Sauza, one of the oldest distilleries in the magical town of Tequila. For approximately 2 hours you will immerse yourself in the fascinating world of tequila. You will begin by exploring the Agave Fields, where you will learn about the importance of this plant and its relationship to tequila production. You will also witness a demonstration of jima, the traditional process of cutting the agave leaves. Then you will visit the Bodega, where you will learn about the tequila maturation process and how it influences its flavor and quality. You will continue with a visit to the Distillery to observe the tequila distillation process and discover the secrets behind its artisanal elaboration. Finally, you will have the opportunity to prepare your own Cantarito learning how to mix the traditional ingredients and create a delicious refreshing drink.
Service Details: fullServiceDescription: Casa Sauza Tour - 2h - SPA | serviceDescription: Casa Sauza Tour | serviceType: Operadora local | destinationName: Jalisco
Location: address: Luis Navarro #70 Tequila, Jalisco 46400, México. | locations: Tequila",midday
06f42b39-9a31-40a1-87b6-5b8cbd02bc5e,YAXEXPATUYAPKSP01,town,,culture,"[""gastronomy"",""educational""]",moderate,7,any,TRUE,TRUE,5,3,4,FALSE,FALSE,TRUE,FALSE,TRUE,"[""cochinita_pibil"",""mayans"",""yucatan"",""cornfield"",""pozole"",""atole"",""hammock_weaving"",""bull_horn_workshop"",""archaeological_zone"",""cenote"",""community_tour"",""traditional_cuisine"",""indigenous_culture"",""sustainable_farming""]","[""Authentic Mayan culinary experience"",""Hands-on traditional craft workshops"",""Visit to ancient archaeological site"",""Cenote swim in community setting""]","[""educational"",""cultural"",""immersive"",""adventurous""]","[""indigenous_culture"",""gastronomy"",""archaeology"",""craftsmanship"",""nature""]","[""dry season (November-April)""]","[""cultural immersion experience""]","Full-day authentic Mayan community tour with cooking, crafts, archaeology, and cenote","Supplier: Parador Turístico Yaxunah
General Description: Title: A day in the community | Description: Today, you will meet your Spanish-speaking guide at the meeting point to begin your approximately 7-hour experience. You will participate in the preparation of cochinita pibil, a typical Mayan food cooked in an oven under the ground and wrapped in banana leaves, and you will also be able to make some tortillas by hand in this activity. Next, you will visit a sustainable cornfield, and accompanied by Don Francisco, a local expert, you will learn about the tasks of cleaning, planting and harvesting and enjoy a demonstration of the corn-based drinks known as pozoles and atoles. You will then take part in two workshops, the hammock weaving workshop, where you will observe the different techniques used to make these traditional objects, and the bull horn workshop, where experts from the community will show you how to prepare the material for carving, polishing and sanding accessories such as bull horn, earrings and necklaces. At lunchtime you will taste the cochinita pibil you made earlier and then visit the archaeological zone of Yaxunah, which houses buildings such as the enormous Acropolis, the Ball Game and various architectural complexes. Finally, you will visit the cenote located in the heart of the community, a cenote with a depth of at least 30 metres and a water mirror of 40 metres in diameter. You will be able to access it by means of a wooden ladder that will take you to a small platform that will lead you to the cenote. At the end of the designated activity time your experience will be over.
Service Details: fullServiceDescription: Whole day in the community - 7h - SPA | serviceDescription: Whole day in the community | serviceType: Centro Ecoturístico | destinationName: Yucatan
Location: address: Yaxunah, Yaxcabá, Yucatán, México | locations: Yaxunah",full_day
